Property location,price,bedrooms,yr_built,sqft_living,sqft_lot,floors,waterfront,view,Condition,grade,yr_renovated
Connecticut,292500,4,2018,1860,8709,2,0,0,0,8,0
Connecticut,500007,2,2000,1820,6050,1,0,0,0,7,2017
Connecticut,449999,4,2000,1950,4947,2,0,0,0,8,2017
Connecticut,355000,4,2019,1890,7867,2,0,0,0,8,0
Arizona,258000,4,2006,2710,7199,1,0,0,0,7,0
California,380000,4,2004,2150,20181,1,0,0,0,7,0
Georgia,650000,4,2003,3720,57499,1,0,0,1,9,2020
Georgia,456500,4,2003,2580,11780,2,0,0,1,9,2020
Connecticut,259950,4,2008,1540,10212,1.5,0,0,1,7,2019
Arizona,123000,2,2005,1050,6600,1.5,0,0,0,6,0
Connecticut,520000,3,2014,1210,1250,3,0,0,0,8,0
California,506000,4,2004,2040,12000,1,0,0,0,7,0
Connecticut,425000,3,2017,980,4800,1.5,0,0,0,7,0
California,438000,5,2009,1990,6840,2,0,0,1,7,2019
Arizona,1.49E+06,4,2006,2420,18480,1,0,0,0,9,0
Arizona,375000,4,2007,1240,3000,1,0,0,0,7,0
California,337500,3,2007,1530,6600,1,0,0,0,7,0
California,300000,4,2007,2080,7700,1,0,0,0,7,0
Connecticut,627000,5,2005,3570,5425,2,0,0,0,7,0
Connecticut,1.40E+06,5,2008,4230,6907,2,0,0,1,10,2019
California,674725,4,2017,2700,10160,2,0,0,0,9,0
California,325000,3,2010,2200,7000,1,0,0,1,7,2019
California,230000,5,2016,1210,12538,2,0,0,0,7,0
Arizona,485000,5,2004,2140,43124,1,0,2,0,7,0
California,315000,4,2018,2740,8400,1.5,0,2,0,8,0
Georgia,560000,3,2003,1370,1193,3,0,0,1,8,2020
Connecticut,444000,4,2002,2800,7198,2,0,0,1,8,2021
California,325000,3,2010,1060,7488,1,0,0,1,7,2019
California,118125,2,2004,790,7153,1,0,0,0,6,0
California,212000,2,2004,790,7153,1,0,0,0,6,0
California,428900,4,2006,2820,5056,2,0,0,0,9,0
California,510000,3,2007,1850,9600,1,0,0,0,7,0
California,416000,3,2004,1110,9762,1,0,0,0,7,0
Connecticut,950000,4,2020,3230,438213,2,0,0,0,9,0
California,204000,3,2011,1460,7140,1,0,0,1,7,2019
California,7.70E+06,6,2007,12050,27600,2.5,0,3,0,13,0
California,878000,4,2018,3480,13421,2,0,0,0,11,0
Connecticut,1.05E+06,4,2019,3560,4000,3,0,2,0,9,0
California,350000,2,2000,840,5551,1,0,0,0,6,2017
Arizona,659500,3,2002,1820,5500,1,0,0,1,8,2021
California,395000,3,2017,1630,15200,1,0,0,0,7,0
Connecticut,308950,4,2018,1920,8562,2,0,2,0,7,0
California,410000,3,2001,1750,2550,1,0,0,1,7,2007
Arizona,710000,4,2006,2750,7500,1,0,0,0,8,0
Arizona,175000,1,2010,620,8685,1,0,0,1,5,2019
Arizona,508800,3,2012,1720,10098,1,0,0,1,8,2019
California,606400,3,2017,1800,5000,1.5,0,2,0,8,0
Connecticut,245100,3,2019,1300,7958,1,0,0,0,7,0
Arizona,540000,3,2012,1970,14876,1,0,0,1,7,2019
California,415000,3,2002,1740,9046,1,0,0,1,7,2021
California,469500,4,2011,1930,13041,1,0,0,1,8,2019
Arizona,195000,3,2006,1190,14777,1,0,0,0,7,0
Connecticut,1.62E+06,4,2019,4250,12281,2,0,4,0,12,0
Connecticut,1.45E+06,4,2019,4360,24603,2,0,0,0,12,0
California,1.20E+06,3,2018,3420,16622,1,0,4,0,10,0
Connecticut,1.07E+06,4,2008,4260,9800,2,0,0,1,10,2019
Arizona,555500,2,2012,920,10000,1,0,0,1,7,2019
Connecticut,440000,3,2000,1040,4000,1,0,0,0,7,2017
California,485000,3,2000,1260,7250,1,0,2,0,7,2017
Connecticut,693000,3,2019,2460,12028,2,0,0,0,9,0
Connecticut,295000,3,2002,830,3386,1,0,0,1,6,2021
Arizona,700000,3,2010,2060,10650,1,0,0,1,8,2019
California,767500,2,2000,2210,9374,1,0,3,0,8,2017
California,800000,6,2018,5480,189050,2,0,0,0,10,0
Connecticut,440000,3,2019,1860,217800,2,0,2,0,8,0
California,600000,3,2019,1350,187313,1,0,0,0,7,0
Connecticut,1.16E+06,4,2016,2790,5450,2,0,0,0,10,0
California,506000,2,2000,1570,8210,1,0,0,0,8,2017
California,474950,4,2009,2030,15400,1,0,1,1,9,2019
California,654000,3,2003,2570,5500,1,0,0,1,7,2020
Connecticut,710000,2,2002,1210,6000,1,0,0,1,7,2021
Arizona,620000,4,2012,1530,7845,1,0,0,1,7,2019
Arizona,390000,3,2016,1510,10827,2,0,0,0,7,0
Arizona,550000,3,2006,1720,9600,1,0,0,0,7,0
Arizona,353000,3,2001,2190,7021,1,0,2,1,7,2007
California,465000,4,2011,3030,47958,1,0,0,1,8,2019
Arizona,279900,3,2017,1410,6600,1,0,0,0,7,0
Connecticut,700000,2,2001,1679,577605,2,0,0,1,9,2007
California,395000,4,2007,1980,10350,1,0,0,0,7,0
California,375000,4,2010,1900,9428,2,0,0,1,8,2019
Connecticut,547000,4,2017,1720,2800,1.5,0,0,0,7,0
California,525000,5,2018,2480,10277,2,0,0,0,8,0
Arizona,285000,3,2003,1210,4731,1.5,0,0,1,7,2020
Arizona,570000,2,2007,1540,4025,1,0,0,0,7,0
California,409000,3,2018,2740,9168,2,0,0,0,9,0
Georgia,260000,4,2007,1811,4381,2,0,0,0,8,0
California,348000,4,2021,2720,7697,1,0,0,0,8,0
California,389000,4,2008,1520,9800,1.5,0,0,1,7,2019
Arizona,445000,4,2010,2160,7200,1,0,0,1,7,2019
Arizona,400000,3,2012,1390,4602,1,0,0,1,7,2019
Connecticut,302000,4,2020,1740,7895,2,0,0,0,7,0
Connecticut,798000,3,2001,2849,9588,2,0,0,1,10,2007
Connecticut,335000,2,2000,1440,8842,1,0,0,0,7,2017
Connecticut,585000,4,2005,3000,6892,2,0,0,0,8,0
California,2.50E+06,4,2003,3330,24354,1,0,0,1,10,2020
California,555000,4,2000,1720,2300,1,0,0,0,7,2017
Connecticut,3.10E+06,3,2019,3920,13085,2,1,4,0,11,0
Connecticut,295000,3,2018,1500,3060,2,0,0,0,7,0
California,265000,4,2004,2050,7100,1,0,0,0,7,0
Arizona,330000,4,2006,1180,7275,1,0,0,0,7,0
Arizona,286000,4,2004,1600,5750,2,0,0,0,6,0
Georgia,305000,3,2009,1260,895,3,0,0,1,7,2019
California,970000,2,2005,1290,5376,1,0,0,0,6,0
Arizona,525000,4,2006,2680,14157,1,0,0,0,8,0
Arizona,355000,3,2011,2370,9750,1,0,0,1,7,2019
California,469950,5,2009,2310,8303,1,0,0,1,7,2019
Connecticut,435000,4,2001,1450,8800,1,0,0,1,7,2007
Arizona,363500,4,2017,2680,7700,2,0,0,0,8,0
Connecticut,595000,2,2016,1030,4500,1,0,0,0,7,0
California,275000,3,2001,1320,11090,1,0,0,1,7,2007
Connecticut,295000,2,2002,670,7952,1,0,0,1,6,2021
Arizona,345000,3,2017,2670,37089,2,0,0,0,9,0
California,485000,3,2018,2440,47916,2,0,0,0,8,0
Connecticut,1.25E+06,5,2005,3370,8113,2,0,0,0,9,0
Arizona,340500,2,2016,940,5413,1,0,0,0,7,0
Connecticut,280000,3,2008,1100,5132,1,0,0,1,6,2019
California,449888,3,2017,2520,78408,2,0,0,0,9,0
Arizona,483000,2,2021,1400,4720,1,0,0,0,7,0
California,445500,3,2001,1880,9360,1,0,0,1,7,2007
California,379900,5,2018,2800,7350,2,0,0,0,7,0
Connecticut,599950,4,2008,2500,3080,2,0,0,1,8,2019
Connecticut,215000,3,2002,810,5240,1,0,0,1,6,2021
California,263000,3,2021,1720,6847,2,0,0,0,7,0
California,565000,4,2003,2170,12100,1,0,0,1,7,2020
Georgia,950000,5,2003,4530,258746,1.5,0,0,1,9,2020
California,395000,4,2006,1440,8320,1.5,0,0,0,7,0
Arizona,1.54E+06,4,2007,2850,4100,2,0,3,0,10,0
California,922000,4,2001,2620,14126,1,0,4,1,8,2007
California,330000,3,2019,1676,18778,2,0,0,0,7,0
Arizona,1.53E+06,4,2017,5850,35070,2,0,0,0,12,0
Florida,323000,3,2004,1910,8329,1,0,0,0,8,0
Florida,554000,2,2004,1670,4996,1,0,0,0,8,0
California,500000,3,2021,2050,11454,1,0,0,0,8,0
Arizona,775000,5,2017,3730,16679,1,0,0,0,10,0
Arizona,340000,4,2011,1800,5210,1,0,0,1,7,2019
California,560000,4,2016,2230,6838,1,0,0,0,7,0
Connecticut,304000,3,2002,1670,5298,2,0,0,1,8,2021
Arizona,279900,3,2004,1400,10800,1,0,0,0,6,0
Connecticut,315000,5,2005,2110,10766,2,0,0,0,7,0
Arizona,849000,4,2017,2160,6300,1.5,0,1,0,8,0
California,325000,3,2010,2420,14862,1,0,0,1,8,2019
Connecticut,786000,4,2005,3320,8808,2,0,0,0,9,0
Connecticut,384000,5,2020,3220,8160,2,0,0,0,9,0
Arizona,907000,3,2021,1340,6000,1.5,0,1,0,9,0
California,700000,3,2018,2490,23891,2,0,0,0,9,0
California,269500,3,2018,1640,8395,1,0,0,0,7,0
Arizona,269000,3,2016,1420,7297,1,0,0,0,7,0
Connecticut,749950,4,2005,3340,123600,2,0,0,0,10,0
Connecticut,325000,3,2001,1580,4007,2,0,0,1,7,2007
Arizona,1.15E+06,3,2011,2170,16600,1,1,2,1,10,2019
Arizona,406000,3,2004,1370,7853,1,0,0,0,7,0
Arizona,650000,4,2017,2840,9354,2,0,0,0,10,0
Arizona,295000,3,2010,1940,7500,1.5,0,0,1,8,2019
California,375000,4,2001,1757,19370,1,0,2,1,7,2007
Arizona,395000,2,2006,980,5100,1,0,0,0,6,0
California,609000,6,2016,2470,9267,2,0,0,0,8,0
Arizona,510000,3,2016,1610,11950,1,0,2,0,7,0
California,190000,3,2010,1590,11745,1,0,0,1,7,2019
Arizona,250000,1,2016,780,1033,1,0,0,0,7,0
Connecticut,295000,3,2016,720,7450,1,0,1,0,5,0
Arizona,740000,3,2021,1630,4080,1.5,0,0,0,8,0
California,323000,3,2008,1590,7759,2,0,0,1,7,2019
Hawaii,713000,3,2011,2310,1850,2,0,0,1,10,2019
California,1.07E+06,3,2020,2320,6090,2,0,3,0,8,0
California,460000,3,2010,1660,9900,2,0,0,1,8,2019
Arizona,880000,3,2011,2070,5000,1.5,0,0,1,8,2019
California,585000,4,2007,2500,7000,1,0,0,0,7,0
Arizona,249950,2,2002,940,8532,1,0,0,1,7,2021
California,450000,3,2017,1990,3478,2,0,0,0,10,0
California,450000,3,2017,2620,14096,2,0,0,0,9,0
California,1.78E+06,4,2016,3730,7071,3,0,2,0,11,0
Connecticut,350000,3,2020,1600,1298,3,0,0,0,8,0
Connecticut,292500,3,2008,2095,3438,2,0,0,1,7,2019
California,879000,4,2016,4230,31747,2,0,0,0,10,0
Connecticut,1.18E+06,4,2008,3200,7500,1.5,0,1,1,8,2019
California,584999,4,2006,2050,17859,1,0,0,0,7,0
California,366000,4,2003,2020,8093,1,0,0,1,7,2020
California,987500,4,2009,3270,15760,1,0,0,1,10,2019
Arizona,300000,3,2002,1320,7200,1,0,0,1,7,2021
Arizona,299000,2,2012,1270,7800,1,0,0,1,7,2019
Arizona,560000,4,2018,1980,2700,1.5,0,0,0,8,0
Connecticut,695000,3,2019,2620,51354,2,0,0,0,9,0
California,360000,4,2010,1750,18810,1,0,0,1,7,2019
California,183500,3,2002,1040,8892,1,0,0,1,6,2021
California,311000,3,2004,1900,3000,1.5,0,0,0,7,0
California,263000,3,2010,1660,7210,1,0,0,1,7,2019
Arizona,269000,3,2017,1530,7930,1,0,0,1,7,0
Connecticut,1.60E+06,4,2005,4280,9583,2,0,0,1,11,0
Florida,564000,4,2004,2870,6658,2,0,0,1,8,0
Connecticut,425000,3,2020,2540,5612,2,0,0,1,9,0
Arizona,679000,4,2017,2100,4480,1.5,0,0,1,7,0
California,410000,3,2000,1740,9300,1,0,0,0,7,2017
Florida,340000,4,2007,2441,7316,2,0,0,1,8,0
Arizona,360000,3,2002,1810,7200,1,0,0,1,7,2021
Arizona,450000,3,2001,2060,44866,1,0,0,1,8,2007
California,552000,4,2016,3160,8429,1,0,3,1,7,0
Arizona,294000,4,2006,2930,12840,1.5,0,0,1,8,0
California,663500,2,2006,1310,5200,1,0,0,1,7,0
Florida,1.98E+06,6,2007,4800,9097,2,0,0,1,10,0
Arizona,175409,4,2007,1450,5530,1,0,0,1,6,0
Connecticut,459000,4,2001,1900,9077,2,0,0,1,7,2007
California,339950,3,2006,1050,5402,1.5,0,0,1,7,0
Connecticut,393000,5,2019,1610,15246,1,0,0,1,6,0
California,275500,2,2000,720,11400,1,0,0,0,6,2017
California,485000,3,2001,1020,9835,1,0,0,1,7,2007
Arizona,250000,3,2002,1250,7920,1,0,0,1,7,2021
California,935100,4,2011,3200,8049,1,0,0,1,8,2019
Arizona,245000,3,2002,990,9599,1,0,0,1,6,2021
California,670000,4,2017,2850,25993,2,0,0,1,9,0
Connecticut,1.39E+06,3,2018,4240,21578,2,0,0,1,10,0
California,440000,4,2010,2800,49149,1,0,0,1,7,2019
California,1.25E+06,2,2006,2310,3313,2,0,0,1,9,0
California,203000,3,2010,1490,8000,1,0,0,1,7,2019
Connecticut,583000,4,2005,1840,4011,2,0,0,1,9,0
Connecticut,575000,3,2001,1740,9163,1,0,0,1,7,2007
Hawaii,2.58E+06,4,2011,3280,3800,2,0,0,1,11,2019
California,1.60E+06,5,2008,4050,20925,2,0,3,1,10,2019
California,312500,4,2018,2160,8755,2,0,0,1,7,0
Arizona,455000,3,2017,2720,31314,3,0,2,1,8,0
California,1.31E+06,5,2010,3650,16600,1,0,3,1,9,2019
Arizona,605000,4,2004,1750,6120,1,0,0,1,7,0
California,325000,3,2010,2450,49658,1,0,0,1,7,2019
California,630000,3,2016,1940,7306,1,0,0,1,8,0
Connecticut,928950,4,2014,3280,6000,2,0,0,1,9,0
Arizona,489950,3,2010,2480,10804,1,0,0,1,8,2019
California,550000,3,2016,2120,18255,1,0,0,1,8,0
California,237000,3,2007,1710,7920,1,0,0,1,8,0
California,390000,3,2018,1690,10113,1,0,0,1,7,0
California,665000,3,2021,2190,10370,2,0,0,1,9,0
Connecticut,277000,4,2001,1960,5160,1,0,0,1,7,2007
Arizona,545000,3,2007,1510,5000,1.5,0,0,1,7,0
Connecticut,615000,3,2008,1490,1410,2,0,0,1,10,2019
Arizona,343000,3,2006,2210,7920,1,0,0,1,7,0
Florida,597000,4,2004,2340,7877,2,0,0,1,9,0
California,600000,3,2005,940,19000,1,0,0,1,6,0
California,479000,3,2021,1470,6018,1,0,0,1,8,0
California,292000,3,2002,1650,14633,1,0,0,1,7,2021
Arizona,265000,3,2002,1400,6527,1,0,0,1,7,2021
California,623000,4,2017,2710,49044,2,0,0,1,9,0
California,486000,4,2010,2150,39449,1,0,0,1,7,2019
California,520500,3,2000,1900,8100,1,0,0,0,7,2017
Connecticut,1.30E+06,4,2001,4380,74052,1,0,0,1,11,2007
California,825000,4,2012,2290,6300,1.5,0,4,1,7,2019
Arizona,259900,3,2017,1690,7953,1,0,0,1,7,0
California,1.17E+06,5,2007,3090,12031,1,0,0,1,9,0
California,245000,2,2005,1120,5650,1,0,1,1,6,0
California,830200,3,2000,2680,4990,1,0,0,0,8,2017
California,650000,4,2017,2400,7351,2,0,0,1,9,0
California,305000,4,2000,1610,6250,1,0,0,0,7,2017
California,599000,5,2010,3470,12003,2,0,0,1,8,2019
California,272000,4,2018,2070,6175,2,0,0,1,8,0
Connecticut,415000,3,2019,2420,10733,2,0,0,1,8,0
Arizona,319000,4,2011,2380,7400,1,0,0,1,8,2019
Arizona,425000,4,2002,2120,15920,1,0,0,1,7,2021
California,297500,4,2010,2190,8100,1,0,0,1,8,2019
California,725000,4,2017,2740,12899,2,0,0,1,10,0
California,325000,3,2018,1830,7585,2,0,0,1,8,0
California,460000,3,2008,1370,8467,1,0,0,1,7,2019
Arizona,396480,3,2002,1000,10800,1,0,0,1,7,2021
Arizona,1.03E+06,3,2016,2050,4800,2,0,0,1,8,0
Arizona,370000,3,2011,1750,9166,1,0,0,1,7,2019
Arizona,260656,3,2007,1620,13803,1,0,0,1,6,0
Connecticut,431000,3,2019,1710,12677,2,0,0,1,8,0
California,320000,3,2002,1060,5000,1,0,0,1,7,2021
California,296500,3,2010,2170,7900,1,0,0,1,8,2019
Arizona,679000,4,2007,3080,8451,1,0,0,1,7,0
Georgia,359000,3,2003,1320,1071,2,0,0,1,7,2020
Arizona,330000,4,2004,1920,12040,1,0,0,1,7,0
Georgia,350000,4,2009,2440,4000,2,0,0,1,7,2019
California,242000,3,2004,1640,8922,1,0,0,1,7,0
California,692500,3,2019,2420,198198,2,0,0,1,9,0
Arizona,441000,2,2011,1190,3400,1,0,0,1,7,2019
California,765000,4,2017,2910,15016,2,0,0,1,10,0
Connecticut,375000,2,2000,1010,4050,1,0,0,0,7,2017
California,365000,3,2001,2080,7800,1,0,0,1,7,2007
California,580000,2,2004,1990,6000,1,0,0,1,6,0
Connecticut,1.61E+06,4,2005,3920,19088,1,0,1,1,10,0
Arizona,841000,4,2012,3080,13870,2,0,0,1,9,2019
Arizona,515000,5,2012,2670,11761,1,0,0,1,7,2019
California,565000,5,2006,4320,107157,1,0,0,1,8,0
California,365000,2,2017,1200,6380,1,0,0,1,7,0
Arizona,295000,3,2007,1640,7222,2,0,0,1,7,0
California,406500,2,2007,870,5750,1,0,0,1,7,0
California,614905,3,2018,2410,7225,2,0,0,1,8,0
California,1.40E+06,5,2017,2640,14959,1,0,0,1,7,0
Arizona,250000,2,2012,990,10556,2,0,0,1,7,2019
California,549000,5,2017,1500,3978,2,0,0,1,7,0
Connecticut,397000,4,2005,1790,6590,2,0,0,1,7,0
Arizona,184000,3,2004,1490,10125,1,0,0,1,7,0
California,2.50E+06,4,2019,3960,16224,2,0,2,1,12,0
Connecticut,499100,3,2001,1620,5108,1,0,0,1,7,2007
Connecticut,676101,4,2001,2270,6010,1,0,0,1,8,2007
Arizona,290000,3,2018,1150,8145,1,0,0,1,6,0
Arizona,390000,4,2004,2180,7560,1,0,0,1,7,0
Connecticut,465000,3,2008,910,4500,1,0,0,1,7,2019
California,470000,3,2019,2770,54707,1.5,0,0,1,8,0
Arizona,435000,3,2002,940,7590,1,0,0,1,6,2021
California,415000,3,2006,2410,8944,1,0,0,1,8,0
California,450000,3,2006,1010,2820,1.5,0,0,1,7,0
California,645000,3,2019,2120,196995,1,0,1,1,9,0
Connecticut,231000,4,2002,1530,6375,2,0,0,1,7,2021
Arizona,358000,3,2007,1810,100188,1,0,0,1,7,0
California,330000,3,2008,1040,11900,1,0,0,1,6,2019
California,229950,2,2008,1160,1848,2,0,0,1,7,2019
Arizona,403250,2,2018,1430,8137,1,0,0,1,7,0
Florida,470000,3,2004,2280,6134,2,0,0,1,8,0
California,239000,3,2006,1200,7810,1,0,0,1,7,0
California,579000,4,2001,2480,6000,1,0,0,1,8,2007
Georgia,380500,3,2003,1270,1348,3,0,0,1,8,2020
Hawaii,614285,5,2015,2730,6401,2,0,0,1,8,0
Georgia,376000,2,2003,1340,1635,2,0,0,1,8,2020
Connecticut,290000,3,2001,1240,9300,1,0,0,1,7,2007
Arizona,487000,4,2006,2400,7000,1,0,0,1,8,0
California,935000,4,2004,1220,7489,2,0,0,1,7,0
California,255000,4,2006,2163,5882,2,0,0,1,7,0
Connecticut,380000,2,2000,1860,3504,2,0,0,0,7,2017
California,450000,2,2002,810,4368,1,0,0,1,6,2021
California,622000,3,2021,1950,7481,2,0,0,1,8,0
Connecticut,292500,3,2018,1390,6004,2,0,0,1,8,0
Arizona,1.32E+06,4,2007,2120,3600,2,0,3,1,8,0
Arizona,410000,4,2003,1510,3240,1,0,0,1,7,2020
Connecticut,160000,3,2000,1010,5355,1,0,0,0,6,2017
Arizona,809000,4,2010,1840,4337,2,0,0,1,8,2019
California,183750,5,2007,1650,5453,1,0,0,1,7,0
California,411000,5,2007,2860,12293,1,0,0,1,8,0
California,1.05E+06,3,2016,2650,5512,2,0,0,1,9,0
Arizona,625000,2,2011,1100,4160,1,0,0,1,7,2019
Connecticut,305000,3,2018,1646,9519,2,0,0,1,7,0
Connecticut,915000,4,2019,5250,48352,2,0,0,1,10,0
California,317000,3,2009,1390,8300,1,0,0,1,7,2019
California,165000,2,2007,780,6380,1,0,0,1,6,0
California,575000,2,2006,1490,6000,1,0,0,1,7,0
California,219900,3,2006,970,7742,1,0,0,1,6,0
California,1.49E+06,4,2006,3730,7200,2,0,0,1,10,0
California,300000,3,2001,1090,9900,1,0,0,1,7,2007
California,520000,3,2018,1940,219527,1,0,0,1,7,0
Arizona,310000,4,2006,1780,8820,1,0,0,1,8,0
Connecticut,322500,3,2019,1190,6445,1,0,0,1,7,0
California,320000,4,2006,2000,10374,2,0,1,1,7,0
Florida,440000,3,2004,1390,4997,2,0,0,1,7,0
California,578000,3,2019,1500,4500,1,0,0,1,7,0
Connecticut,382000,2,2005,1070,877,3,0,0,1,8,0
Connecticut,535000,3,2018,1720,4006,2,0,0,1,8,0
California,679000,4,2006,3680,7236,2,0,0,1,10,0
California,258900,3,2016,1400,10436,1,0,0,1,7,0
California,563000,3,2001,1730,9509,2,0,0,1,8,2007
Connecticut,562000,5,2019,2795,15101,2,0,0,1,8,0
Connecticut,725000,4,2000,2000,3750,1,0,0,0,8,2017
California,236775,3,2021,1830,8372,2,0,0,1,8,0
California,860000,4,2000,3380,8098,1,0,1,0,9,2017
Arizona,270000,3,2001,1500,6337,1,0,0,1,7,2007
Arizona,621000,4,2002,1950,6930,1,0,2,1,7,2021
Connecticut,527900,3,2019,2490,5928,2,0,2,1,8,0
Arizona,395000,4,2005,1780,10748,2,0,0,1,8,0
California,320000,3,2010,1110,10500,1,0,0,1,7,2019
Georgia,300000,4,2003,2500,4750,2,0,0,1,8,2020
Arizona,320000,3,2006,1480,7225,1,0,0,1,7,0
Arizona,625000,3,2011,2570,47480,1,0,0,1,9,2019
California,505000,2,2001,810,5060,1,0,0,1,6,2007
California,300000,4,2006,2700,10814,1,0,0,1,8,0
Florida,363000,4,2004,2180,9281,2,0,0,1,8,0
California,1.70E+06,4,2017,4330,15335,2,0,0,1,11,0
California,1.15E+06,4,2006,4210,10308,2,0,0,1,10,0
California,680000,4,2010,2880,9202,1,0,0,1,8,2019
Arizona,678940,5,2007,2610,4080,2,0,0,1,7,0
California,299000,3,2016,2010,8065,1,0,0,1,7,0
California,379900,4,2001,1500,11600,1,0,0,1,7,2007
Arizona,205000,3,2010,1290,6566,1,0,0,1,7,2019
California,387500,4,2017,1320,4440,1.5,0,0,1,7,0
Connecticut,256000,3,2008,1290,4720,1,0,0,1,6,2019
Connecticut,548000,4,2018,2440,11005,2,0,0,1,9,0
Connecticut,163000,3,2019,1290,4811,1,0,0,1,7,0
Florida,367500,2,2004,1030,600,2,0,0,1,8,0
California,390000,3,2016,1640,2875,2,0,0,1,6,0
California,415000,4,2017,1160,16008,1,0,0,1,7,0
California,449000,4,2007,2230,8440,2,0,0,1,8,0
California,460000,5,2004,1910,12264,1,0,0,1,7,0
California,395000,4,2010,1980,15354,1,0,0,1,7,2019
California,300000,3,2003,1470,16500,1,0,0,1,7,2020
Arizona,345000,3,2007,1520,7439,1,0,0,1,7,0
Arizona,825000,3,2001,1930,8442,1,0,0,1,7,2007
Connecticut,539950,3,2014,1330,2180,3,0,0,1,8,0
Arizona,410000,4,2001,1580,9581,1,0,0,1,7,2007
California,245000,3,2001,1370,6000,1,0,0,1,7,2007
California,482000,4,2008,3010,15750,1,0,0,1,8,2019
California,270000,3,2010,1390,9000,1,0,0,1,7,2019
California,475000,3,2016,1330,14560,1,0,0,1,7,0
California,445800,3,2007,1320,6500,1,0,0,1,7,0
California,518000,4,2010,2430,11670,1,0,0,1,7,2019
Connecticut,785000,2,2002,1260,4800,1.5,0,2,1,6,2021
Florida,430000,3,2004,1690,1310,2,0,0,1,8,0
California,715000,4,2007,3420,7200,1,0,3,1,8,0
California,560000,3,2001,2790,6900,1,0,2,1,8,2007
California,449000,3,2004,1270,6600,1.5,0,0,1,7,0
California,805000,4,2017,2910,9000,2,0,0,1,9,0
Georgia,296000,3,2003,1560,5845,2,0,0,1,7,2020
Arizona,275000,2,2021,770,4840,1,0,0,1,7,0
California,419950,3,2010,1770,16909,1,0,0,1,8,2019
Connecticut,285000,3,2008,1100,1307,2,0,0,1,7,2019
Connecticut,775000,3,2019,2890,8470,2,0,0,1,10,0
California,288250,3,2004,2110,15400,1,0,0,1,7,0
Arizona,257000,2,2007,1220,2268,1,0,0,1,6,0
California,377000,1,2017,950,10585,1.5,0,0,1,6,0
Connecticut,550000,2,2016,1420,3100,1,0,0,1,7,0
Connecticut,339000,3,2002,1100,4128,1,0,0,1,7,2021
Connecticut,481500,3,2008,2140,6000,1,0,0,1,7,2019
California,224500,3,2011,1300,7735,1,0,0,1,7,2019
California,260000,3,2000,1790,11884,1,0,0,0,7,2017
California,865000,2,2008,1470,5400,1.5,0,0,1,8,2019
California,730000,5,2008,2500,11779,1,0,0,1,8,2019
California,550000,2,2007,980,3080,1.5,0,0,1,7,0
Arizona,645000,3,2007,2130,4000,2,0,0,1,7,0
California,250000,3,2010,1360,16000,1,0,0,1,7,2019
Connecticut,507200,3,2000,1630,1329,2,0,0,0,9,2017
Arizona,380000,4,2005,2500,11070,1,0,2,1,8,0
California,540000,4,2008,2260,19500,1,0,2,1,8,2019
Connecticut,738500,3,2005,2300,6009,1,0,0,1,8,0
California,206000,3,2011,1060,10350,1,0,0,1,7,2019
Connecticut,265000,2,2008,940,9458,1,0,0,1,6,2019
California,190000,1,2005,780,77603,1,0,0,1,5,0
Arizona,339900,3,2007,1200,9087,1,0,0,1,7,0
California,250000,6,2007,2590,10890,1,0,0,1,7,0
Arizona,416500,3,2006,1100,4184,1,0,0,1,7,0
Florida,575000,4,2004,2890,9775,2,0,2,1,8,0
California,385000,3,2021,1230,7500,1,0,0,1,7,0
California,253000,3,2002,1030,6250,1,0,0,1,7,2021
Connecticut,460000,3,2002,1140,4600,1,0,0,1,7,2021
California,1.45E+06,4,2019,3200,3600,3,0,3,1,9,0
Connecticut,492000,2,2002,950,6000,1,0,0,1,7,2021
California,275000,4,2008,1960,30480,1,0,2,1,7,2019
Arizona,542500,5,2018,3010,1074218,1.5,0,0,1,8,0
California,345000,2,2001,1080,7775,1,0,0,1,6,2007
Arizona,575000,4,2011,2730,35075,1,0,0,1,8,2019
Arizona,275000,5,2002,2570,17234,1,0,0,1,7,2021
California,510000,6,2011,3300,7561,2,0,0,1,8,2019
Arizona,2.54E+06,4,2007,4350,6000,2,0,0,1,10,0
Connecticut,830000,3,2020,3820,145054,2,0,3,1,9,0
Florida,640000,4,2004,2260,5172,2,0,0,1,9,0
Florida,702000,4,2004,3880,15025,2,0,0,1,7,0
California,960000,3,2001,2010,6857,1,0,0,1,9,2007
California,190000,3,2016,950,7610,1,0,0,1,7,0
California,500000,3,2017,1730,13040,1,0,0,1,8,0
California,529000,3,2018,3070,22098,2,0,0,1,9,0
California,435000,3,2019,1500,8173,1,0,0,1,7,0
Connecticut,670000,3,2001,2160,5760,1,0,0,1,8,2007
Georgia,365000,3,2003,1960,1985,2,0,0,1,7,2020
Arizona,1.27E+06,5,2001,3950,9520,1,0,0,1,9,2007
Arizona,465000,3,2009,1100,145490,1.5,0,0,1,6,2019
California,285000,3,2002,1400,7582,1,0,0,1,7,2021
Connecticut,219950,3,2017,1020,4960,1.5,0,0,1,6,0
Arizona,220000,3,2004,1600,10548,1,0,0,1,7,0
California,1.47E+06,6,2010,4230,6420,2,0,3,1,8,2019
Connecticut,1.11E+06,5,2000,3090,3600,2,0,0,0,9,2017
Florida,694000,2,2007,2320,9311,1,0,0,1,8,0
